Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,return,log return
9-Apr-19,148.75,149,145.25,147.85,147.0387473,378323,2227,55628140,61443,16.24,3.75,-0.9,-0.005716207,-0.00248964
10-Apr-19,148.95,149.35,145.1,145.45,147.3473964,593944,3942,87516102,178856,30.11,4.25,-3.5,-0.016232668,-0.007107603
11-Apr-19,146.35,147.8,144.5,147.05,145.9746825,383647,2083,56002749,73291,19.1,3.3,0.7,0.011000344,0.004751303
12-Apr-19,147.85,148.25,145.9,146.95,146.8974168,267578,1366,39306517,71882,26.86,2.35,-0.9,-0.000680041,-0.000295438
15-Apr-19,147.95,151.7,146.95,150.9,149.9346518,551140,2603,82634984,201382,36.54,4.75,2.95,0.026879891,0.011519649
16-Apr-19,152.2,152.2,149,149.4,150.6573947,244322,1470,36808916,60973,24.96,3.2,-2.8,-0.009940358,-0.004338642
18-Apr-19,149.05,150.75,145.05,146.15,146.9324941,352132,1743,51739633,84593,24.02,5.7,-2.9,-0.021753681,-0.009551778
22-Apr-19,146.2,146.6,140,140.6,143.28641,363032,2125,52017552,121357,33.43,6.6,-5.6,-0.037974684,-0.016813499
23-Apr-19,140.9,142.2,137.9,139.4,140.0768567,400108,2521,56045871,86947,21.73,4.3,-1.5,-0.008534851,-0.003722547
24-Apr-19,139,140.85,138.25,139.75,139.3560557,262869,2952,36632387,67426,25.65,2.6,0.75,0.00251076,0.001089043
25-Apr-19,139.95,140.4,136.6,137.2,138.3000675,515674,2906,71317749,93329,18.1,3.8,-2.75,-0.018246869,-0.007997705
26-Apr-19,138,138.85,136.4,137.85,137.677705,282924,1605,38952327,53082,18.76,2.45,-0.15,0.004737609,0.002052659
30-Apr-19,136.75,136.75,129.7,131.1,131.546008,886639,6401,116633821,249036,28.09,7.05,-5.65,-0.048966268,-0.021804079
2-May-19,131.95,133.95,129.4,130.85,131.6599344,450319,2557,59288970,138130,30.67,4.55,-1.1,-0.001906941,-0.000828965
3-May-19,130.1,131.25,126.3,127.25,127.7061183,664400,4303,84847945,196650,29.6,4.95,-2.85,-0.027512419,-0.012115936
6-May-19,126,127.85,123.15,123.75,125.165352,559576,3395,70039527,234817,41.96,4.7,-2.25,-0.027504912,-0.012112583
7-May-19,125,125.45,122,122.45,123.9060233,389405,2403,48249625,148674,38.18,3.45,-2.55,-0.010505051,-0.004586418
8-May-19,123,123.05,118.2,118.7,120.1439184,620970,3505,74605769,249146,40.12,4.85,-4.3,-0.030624745,-0.013508071
9-May-19,120,122.45,118.65,120.85,120.7273557,725403,3740,87575986,234510,32.33,3.8,0.85,0.01811289,0.007795936
10-May-19,120.5,122.9,119.75,121,121.3006351,440411,2417,53422134,110343,25.05,3.15,0.5,0.001241208,0.000538716
13-May-19,121,121,114.3,114.9,117.0620846,574732,3367,67279326,212695,37.01,6.7,-6.1,-0.050413223,-0.022465342
14-May-19,114.95,119.8,113.7,118.4,117.6812635,549639,3005,64682212,140851,25.63,6.1,3.45,0.030461271,0.013031674
15-May-19,119,119.75,115.65,116.25,117.6218457,436552,2572,51348052,103297,23.66,4.1,-2.75,-0.018158784,-0.007958741
16-May-19,117.4,118.5,114.45,116.85,115.6986029,431975,2409,49978904,113860,26.36,4.05,-0.55,0.00516129,0.002235755
17-May-19,116.7,118,115.9,117.2,117.0355133,413929,2106,48444393,128994,31.16,2.1,0.5,0.002995293,0.001298895
20-May-19,122,127,121.65,126.1,124.7634994,876484,4773,109353211,229091,26.14,5.35,4.1,0.075938567,0.031787475
21-May-19,127,130.35,123.7,124.8,126.5541852,636558,3670,80559079,122633,19.26,6.65,-2.2,-0.010309278,-0.004500501
22-May-19,125,125,120.4,123.15,122.5036251,647295,3253,79295984,129289,19.97,4.6,-1.85,-0.013221154,-0.005780169
23-May-19,125,128.85,122.7,123.55,125.9984994,851634,4643,107304606,160457,18.84,6.15,-1.45,0.003248071,0.001408334
24-May-19,124.4,129,124.4,128.1,127.3881877,996438,9788,126934431,326970,32.81,4.6,3.7,0.036827195,0.01570638
27-May-19,129.8,130,127.45,127.8,128.5736122,497784,5269,64001887,164406,33.03,2.55,-2,-0.00234192,-0.001018276
28-May-19,128.6,131.65,127.8,130.85,130.0890094,553357,6007,71985664,168094,30.38,3.85,2.25,0.023865415,0.010242873
29-May-19,130.85,134.15,129.75,132.85,132.7292655,722612,6063,95911760,232285,32.15,4.4,2,0.015284677,0.006587832
30-May-19,133,133.9,130.85,131.6,132.2331493,340430,2353,45016131,126289,37.1,3.05,-1.4,-0.009409108,-0.004105669
31-May-19,132,136.95,131.4,134.05,133.9478036,896556,4445,120091707,163366,18.22,5.55,2.05,0.018617021,0.008010929
3-Jun-19,134.05,136.8,132.65,136.15,135.2875349,396964,2745,53704281,118690,29.9,4.15,2.1,0.015665796,0.006750827
4-Jun-19,136,137.85,135.4,136.35,136.6863139,298499,1981,40800728,91512,30.66,2.45,0.35,0.001468968,0.000637497
6-Jun-19,136.45,136.45,126.25,126.8,129.3898745,1265415,6717,163731888,394719,31.19,10.2,-9.65,-0.070040337,-0.031535889
7-Jun-19,127.5,129.65,124.05,124.9,126.3058006,639904,3685,80823587,204545,31.96,5.6,-2.6,-0.014984227,-0.006556815
10-Jun-19,126.05,127.15,123.15,124.1,124.6168403,653195,2746,81399097,309510,47.38,4,-1.95,-0.006405124,-0.002790657
11-Jun-19,124.5,125.8,121.9,124.9,123.759415,442430,2772,54754878,89751,20.29,3.9,0.4,0.006446414,0.002790657
12-Jun-19,125.1,126.2,121.2,121.95,123.4757747,398943,3936,49259796,131391,32.93,5,-3.15,-0.023618895,-0.010380634
13-Jun-19,121.85,122.3,118.35,122.05,120.6556263,781131,3276,94247850,294376,37.69,3.95,0.2,0.000820008,0.000355979
14-Jun-19,121.8,123,120,120.6,121.3930256,265199,1804,32193309,82415,31.08,3,-1.2,-0.011880377,-0.005190476
17-Jun-19,120.35,121,117,117.35,118.3644684,420319,2411,49750835,137935,32.82,4,-3,-0.02694859,-0.011864214
18-Jun-19,118,120.7,115.4,117.15,118.4158313,857451,3469,101535773,179759,20.96,5.3,-0.85,-0.001704303,-0.000740801
19-Jun-19,118.05,120.15,107.4,109.7,112.9102352,1377890,7088,155577884,335802,24.37,12.75,-8.35,-0.063593683,-0.028535665
20-Jun-19,108,114.1,106.2,113.45,110.1895101,851886,5119,93868901,136532,16.03,7.9,5.45,0.034184139,0.014597873
21-Jun-19,114.85,115.85,111.7,114.2,113.9014035,582313,3777,66326268,86018,14.77,4.15,-0.65,0.006610842,0.002861604
24-Jun-19,114.5,115.15,112.35,113.75,113.6221751,363470,1827,41298252,108898,29.96,2.8,-0.75,-0.003940455,-0.001714699
25-Jun-19,115,115,112,113.15,112.9006913,348922,1756,39393535,82986,23.78,3,-1.85,-0.005274725,-0.002296847
26-Jun-19,113.5,116.15,112.1,115.55,114.7158124,465235,2477,53369811,121417,26.1,4.05,2.05,0.021210782,0.009115392
27-Jun-19,116.85,117.2,114.5,116.05,115.8701932,382923,2233,44369362,111146,29.03,2.7,-0.8,0.004327131,0.001875195
28-Jun-19,116.1,117.15,114.3,115.1,115.9528869,898433,2381,104175900,88018,9.8,2.85,-1,-0.008186127,-0.003569821
1-Jul-19,115.5,117.6,114.85,117.3,116.2572255,262474,1647,30514499,63835,24.32,2.75,1.8,0.019113814,0.008222688
2-Jul-19,118,118,114.8,116.55,116.080023,398848,2109,46298285,85218,21.37,3.2,-1.45,-0.006393862,-0.002785734
3-Jul-19,117.55,120.6,116.35,119.6,118.7909967,696013,4134,82680078,135478,19.46,4.25,2.05,0.026169026,0.011218902
4-Jul-19,120.6,121.85,119.4,120.1,120.5943683,662325,3311,79872665,168745,25.48,2.45,-0.5,0.004180602,0.001811828
5-Jul-19,122.6,127.1,119.55,123.9,124.1240499,2108675,9707,261737281,434230,20.59,7.55,1.3,0.0316403,0.013528299
8-Jul-19,125.5,125.5,119.35,121.1,121.9127908,1093302,4582,133287498,195255,17.86,6.15,-4.4,-0.02259887,-0.009927163
9-Jul-19,120.25,123.1,119.35,121.65,121.1864591,683265,3408,82802466,83616,12.24,3.75,1.4,0.004541701,0.00196797
10-Jul-19,121.1,122.6,117.55,119.15,119.7359052,650418,3388,77878388,93957,14.45,5.05,-1.95,-0.02055076,-0.009018067
11-Jul-19,119.5,120.85,117.7,119.9,119.369205,494086,2723,58978653,80521,16.3,3.15,0.4,0.006294587,0.002725136
12-Jul-19,119.3,122.8,119.1,120.45,121.0460492,530737,3234,64243617,77897,14.68,3.7,1.15,0.004587156,0.001987621
15-Jul-19,121.6,125.9,120.2,121.35,122.2059219,856786,4251,104704323,116830,13.64,5.7,-0.25,0.00747198,0.003232976
16-Jul-19,122.35,122.35,118.6,120.7,120.0076753,731441,3193,87778534,119283,16.31,3.75,-1.65,-0.005356407,-0.002332511
17-Jul-19,120.2,123.85,120.2,122.35,121.9846266,809973,2669,98804254,403702,49.84,3.65,2.15,0.013670257,0.005896704
18-Jul-19,122.5,122.5,116.8,117.2,118.7282345,902359,3861,107135491,160761,17.82,5.7,-5.3,-0.042092358,-0.018676362
19-Jul-19,117.4,117.5,109.85,110.5,113.3768397,1041395,5601,118070074,249281,23.94,7.65,-6.9,-0.057167235,-0.025565334
22-Jul-19,107.8,110.65,105.7,108.1,108.0830373,1640214,6255,177279311,228296,13.92,4.95,0.3,-0.021719457,-0.009536584
23-Jul-19,108.5,109.05,106.75,107.5,107.9340619,680077,3086,73403473,115725,17.02,2.3,-1,-0.005550416,-0.00241723
24-Jul-19,107.65,108.5,102.4,102.75,104.361762,1126470,5437,117560394,219539,19.49,6.1,-4.9,-0.044186047,-0.019626634
25-Jul-19,102.9,104,100.25,102.15,102.0599077,836053,4235,85327492,116012,13.88,3.75,-0.75,-0.005839416,-0.00254346
26-Jul-19,102,106.1,101.85,103.8,104.1039087,801348,3943,83423459,104582,13.05,4.25,1.8,0.016152717,0.006958983
29-Jul-19,104.45,104.45,99.6,101.1,101.3375982,732895,4034,74269819,124062,16.93,4.85,-3.35,-0.026011561,-0.011446198
30-Jul-19,102.05,102.9,97.2,97.75,99.82349498,661120,4813,65995309,152210,23.02,5.7,-4.3,-0.033135509,-0.01463439
31-Jul-19,97,99.4,94.15,99.05,97.03180726,972231,4301,94337331,133391,13.72,5.25,2.05,0.013299233,0.005737714
1-Aug-19,97.4,100.35,94.2,96.2,97.14348438,934715,4637,90801472,162923,17.43,6.15,-1.2,-0.028773347,-0.012679408
2-Aug-19,95.5,97,92.8,95.25,94.94342219,1074962,5056,102060571,136429,12.69,4.2,-0.25,-0.00987526,-0.004310088
5-Aug-19,94.9,96.95,92,94.8,94.62835473,747974,3164,70779549,77342,10.34,4.95,-0.1,-0.004724409,-0.002056647
6-Aug-19,94.1,99.55,94.1,98.7,97.43378926,872804,3425,85040601,107726,12.34,5.45,4.6,0.041139241,0.017508815
7-Aug-19,99.9,101.75,95.6,96.2,99.24199274,965062,4774,95774676,146178,15.15,6.15,-3.7,-0.025329281,-0.011142081
8-Aug-19,96.4,100,96.05,99.45,97.88266944,822420,3322,80500665,104562,12.71,3.95,3.05,0.033783784,0.014429715
9-Aug-19,101,107.1,100,104,104.2146957,1417914,7474,147767476,155559,10.97,7.1,3,0.045751634,0.019428552
13-Aug-19,105.95,105.95,100.15,100.75,102.6796959,793168,3232,81442249,74489,9.39,5.8,-5.2,-0.03125,-0.013788284
14-Aug-19,101.9,104.45,101,103.8,102.9352705,670931,3170,69062464,66238,9.87,3.45,1.9,0.030272953,0.012952299
16-Aug-19,103.8,105.85,102.3,105,104.2206768,590556,2471,61548146,66144,11.2,3.55,1.2,0.011560694,0.004991946
19-Aug-19,106.3,106.35,103.7,104.8,105.0966791,516668,2252,54300091,59559,11.53,2.65,-1.5,-0.001904762,-0.000828016
20-Aug-19,105,105,97.3,98.15,99.07857705,1463468,6731,144998327,198420,13.56,7.7,-6.85,-0.063454198,-0.028470979
21-Aug-19,98,98.85,95.5,96.6,97.02619469,722971,3185,70147125,92417,12.78,3.35,-1.4,-0.015792155,-0.006913178
22-Aug-19,97.5,97.5,92.05,93.1,94.46015075,815511,3385,77033292,124305,15.24,5.45,-4.4,-0.036231884,-0.016027445
23-Aug-19,93,93.4,88.6,89.9,90.10786301,1541446,7129,138896405,260097,16.87,4.8,-3.1,-0.034371643,-0.015189989
26-Aug-19,94,96.65,89.4,95.95,92.49780563,1672462,7440,154699065,286784,17.15,7.25,1.95,0.067296997,0.028285287
27-Aug-19,97,99.65,96.95,98.2,98.31099578,1132816,3945,111368269,160409,14.16,2.7,1.2,0.023449713,0.010066509
28-Aug-19,98.3,98.95,92.9,94.7,95.63818099,901962,3818,86262005,149965,16.63,6.05,-3.6,-0.035641548,-0.015761509
29-Aug-19,95.5,95.9,91.9,93.05,93.61821602,1040798,3463,97437652,253421,24.35,4,-2.45,-0.017423442,-0.007633602
30-Aug-19,94.15,94.7,91.55,94.35,93.15868728,924340,2930,86110301,71682,7.75,3.15,0.2,0.013970983,0.006025527
3-Sep-19,94,94.3,91.15,91.95,93.09832845,513656,1881,47820515,131779,25.66,3.15,-2.05,-0.025437202,-0.011190171
4-Sep-19,92.5,92.7,89.55,91.3,90.9649609,1027338,3261,93451761,82747,8.05,3.15,-1.2,-0.007069059,-0.003080956
5-Sep-19,93,93.95,91.45,91.7,92.39866719,862539,2769,79697454,100634,11.67,2.5,-1.3,0.004381161,0.001898558
6-Sep-19,92,93.45,90.95,91.85,92.33585912,825090,2639,76185394,373469,45.26,2.5,-0.15,0.001635769,0.000709825
9-Sep-19,92.2,93.7,91,92.9,92.42779283,715019,2794,66087628,112791,15.77,2.7,0.7,0.011431682,0.004936553
11-Sep-19,93.25,97.9,92.65,96.75,96.13814444,1209799,4855,116307831,159349,13.17,5.25,3.5,0.041442411,0.01763526
12-Sep-19,97.6,99.25,95.8,96.2,97.58175892,798659,3454,77934550,110212,13.8,3.45,-1.4,-0.005684755,-0.002475902
13-Sep-19,96.95,96.95,90.8,93.35,92.48427883,1602457,6687,148202080,184990,11.54,6.15,-3.6,-0.02962578,-0.01306075
16-Sep-19,93.25,96.35,92,94.9,94.53739511,804624,3321,76067057,85212,10.59,4.35,1.65,0.016604178,0.00715189
17-Sep-19,95.3,95.55,91.55,91.85,93.48684559,1199446,3318,112132423,176445,14.71,4,-3.45,-0.032139094,-0.014187052
18-Sep-19,92.3,93.25,91.6,92.15,92.45189038,703113,2282,65004126,118183,16.81,1.65,-0.15,0.003266195,0.001416179
19-Sep-19,92.5,92.5,89.6,90.75,90.6157225,721234,2715,65355140,136037,18.86,2.9,-1.75,-0.015192621,-0.006648706
20-Sep-19,91.9,100.35,90.1,99.1,96.31504992,2023984,7954,194940120,452106,22.34,10.25,7.2,0.092011019,0.038227021
23-Sep-19,102.7,104.4,97.35,99.1,100.85894,2229285,8793,224843322,409653,18.38,7.05,-3.6,0,0
24-Sep-19,100,101.15,96.65,97.1,98.75294557,1062867,4025,104961247,194658,18.31,4.5,-2.9,-0.020181635,-0.008854425
25-Sep-19,96.7,96.7,93.25,94.15,94.61249315,762402,3256,72132754,178979,23.48,3.45,-2.55,-0.03038105,-0.013398906
26-Sep-19,94.95,96.65,93.2,96,95.01108103,1180396,4243,112150700,130154,11.03,3.45,1.05,0.019649495,0.008450909
27-Sep-19,96,96.15,92.9,93.15,94.07895118,774200,2828,72835924,152125,19.65,3.25,-2.85,-0.0296875,-0.013088374
30-Sep-19,93.2,93.8,83.85,84.75,86.91634833,1833508,8669,159361820,505607,27.58,9.95,-8.45,-0.090177134,-0.041043152
1-Oct-19,85.25,86.55,80.2,83.15,83.51777598,1675632,6465,139945058,248735,14.84,6.35,-2.1,-0.018879056,-0.008277453
3-Oct-19,84.1,85.9,81,82.05,82.89537228,906213,4008,75120864,180982,19.97,4.9,-2.05,-0.013229104,-0.005783668
4-Oct-19,83,83.8,80,80.6,81.63263325,801575,3576,65434678,166396,20.76,3.8,-2.4,-0.017672151,-0.007743544
7-Oct-19,82,82.1,79.5,80.2,80.54912769,1418823,5417,114284955,151920,10.71,2.6,-1.8,-0.004962779,-0.002160674
9-Oct-19,79.7,83.8,78.6,83.45,80.28417772,1775294,4501,142528019,199250,11.22,5.2,3.75,0.040523691,0.017251973
10-Oct-19,83.4,83.4,80.15,81.45,81.30477156,547305,2370,44498508,88264,16.13,3.25,-1.95,-0.023966447,-0.010535252
11-Oct-19,82,82.55,78.95,80.55,80.50515727,766878,3109,61737634,137323,17.91,3.6,-1.45,-0.011049724,-0.004825544
14-Oct-19,81.05,83.35,80.5,81.65,81.92089493,476594,2351,39043007,84100,17.65,2.85,0.6,0.013656114,0.005890644
15-Oct-19,81.95,83.05,81,82.8,82.21337762,425068,1826,34946276,116757,27.47,2.05,0.85,0.014084507,0.006074148
16-Oct-19,83,85.15,82,83.05,83.2847871,1012279,2858,84307441,126017,12.45,3.15,0.05,0.003019324,0.0013093
17-Oct-19,83.85,85.9,80.75,85.55,83.61393832,911616,3630,76223804,159523,17.5,5.15,1.7,0.030102348,0.012880377
18-Oct-19,86.7,86.7,83.8,85.35,85.05369537,1963540,4169,167006333,1215320,61.89,2.9,-1.35,-0.002337814,-0.001016488
22-Oct-19,84.2,90.8,83.95,86.65,87.74417788,1759496,7101,154385530,382961,21.77,6.85,2.45,0.0152314,0.006565042
23-Oct-19,87,88.6,85.6,87.65,87.48755318,582880,2699,50994745,80845,13.87,3,0.65,0.011540681,0.004983353
24-Oct-19,88.1,90.1,87.5,88.4,88.90074879,687377,2940,61108330,103611,15.07,2.6,0.3,0.00855676,0.003700345
25-Oct-19,88.4,89.85,87.05,89.1,88.80198602,457700,2033,40644669,58870,12.86,2.8,0.7,0.007918552,0.003425439
27-Oct-19,90,90.45,89.15,89.5,89.6452444,95866,937,8593931,62825,65.53,1.3,-0.5,0.004489338,0.001945331
29-Oct-19,89.5,95.55,89.3,94.85,93.47384122,1056242,4814,98730997,409376,38.76,6.25,5.35,0.059776536,0.0252143
30-Oct-19,95,95.7,93,93.6,94.55166924,558398,2402,52797463,144533,25.88,2.7,-1.4,-0.013178703,-0.005761486
31-Oct-19,94.6,98.45,94.2,95.65,96.08351545,893176,3871,85819490,135190,15.14,4.25,1.05,0.021901709,0.009409126
1-Nov-19,95.9,97.95,95.4,96.75,96.87803706,784230,2633,75974663,130377,16.62,2.55,0.85,0.011500261,0.004965999
4-Nov-19,97.2,99,96,96.7,97.48517878,451751,2836,44039027,134479,29.77,3,-0.5,-0.000516796,-0.0002245
5-Nov-19,96.7,98.05,95,95.4,96.34235606,420457,2186,40507818,115677,27.51,3.05,-1.3,-0.01344364,-0.005878099
6-Nov-19,95.2,96.85,94.2,95.85,95.69532947,430465,1537,41193490,88265,20.5,2.65,0.65,0.004716981,0.002043743
7-Nov-19,97.6,104.1,97.6,99.05,100.965426,1198097,5710,120966374,223156,18.63,6.5,1.45,0.033385498,0.014262363
8-Nov-19,98,101.95,96.7,99.55,99.58255665,1199001,3145,119399585,227285,18.96,5.25,1.55,0.005047956,0.002186784
11-Nov-19,99.5,100.9,98.2,98.95,98.87812156,698770,1947,69093065,89147,12.76,2.7,-0.55,-0.006027122,-0.002625466
13-Nov-19,99,100.4,95.25,95.7,98.99149412,1205402,2583,119324545,179255,14.87,5.15,-3.3,-0.032844871,-0.014503861
14-Nov-19,96,96.4,93.4,95.8,95.35549812,455001,1650,43386847,157214,34.55,3,-0.2,0.001044932,0.000453571
15-Nov-19,96,98.3,96,97.7,97.44783515,364690,1515,35538251,93277,25.58,2.3,1.7,0.019832985,0.008529055
18-Nov-19,98.35,99,96.6,97.65,97.47367604,940151,2078,91639974,114735,12.2,2.4,-0.7,-0.000511771,-0.000222316
19-Nov-19,98,101.95,97.8,99.9,100.4991161,1600914,4256,160890442,180468,11.27,4.15,1.9,0.023041475,0.009893241
20-Nov-19,100,100.45,98.55,99.05,99.42539912,1054076,2960,104801927,237795,22.56,1.9,-0.95,-0.008508509,-0.003711008
21-Nov-19,99.8,99.85,95.6,95.95,97.04949069,964929,3010,93645868,244062,25.29,4.25,-3.85,-0.031297325,-0.013809501
22-Nov-19,95.25,96.85,94.35,96.5,95.97195656,808353,3083,77579219,139560,17.26,2.5,1.25,0.005732152,0.002482334
25-Nov-19,96.85,104.45,95.95,104.15,101.2725133,2041691,9999,206767179,454082,22.24,8.5,7.3,0.079274611,0.033131961
26-Nov-19,105.25,105.8,101.1,102.9,103.2482017,1191394,5408,123009288,182135,15.29,4.7,-2.35,-0.01200192,-0.0052439
27-Nov-19,103.3,108.8,103.3,107.65,107.2289415,1567536,8873,168085226,297597,18.98,5.5,4.35,0.046161322,0.019598659
28-Nov-19,108.7,115.35,107.75,114.5,111.7551579,2209571,11717,246930956,400616,18.13,7.6,5.8,0.063632141,0.026791453
29-Nov-19,115.95,123.5,115.95,120.4,120.4719009,2763277,14570,332897233,447594,16.2,7.55,4.45,0.051528384,0.021821
2-Dec-19,121,121.8,118.4,119.95,119.803067,1216891,9548,145787274,187177,15.38,3.4,-1.05,-0.003737542,-0.001626235
3-Dec-19,120.05,120.3,116,116.95,117.6177479,889672,4825,104641217,147766,16.61,4.3,-3.1,-0.025010421,-0.011000026
4-Dec-19,116.8,119.75,115.45,119.1,118.3448251,998486,4660,118165651,110751,11.09,4.3,2.3,0.018383925,0.007911535
5-Dec-19,119.85,121.5,115.1,115.7,117.0791516,2643396,6705,309486561,175595,6.64,6.4,-4.15,-0.028547439,-0.012578403
6-Dec-19,116.6,116.6,111.9,113.1,114.3271379,1665964,7498,190464896,180429,10.83,4.7,-3.5,-0.02247191,-0.009870754
9-Dec-19,113,116.65,112.25,114.4,114.2783679,2075771,4337,237215722,115852,5.58,4.4,1.4,0.011494253,0.00496342
10-Dec-19,114.7,115.5,112.4,114.35,113.9928039,1125336,3878,128280206,110902,9.86,3.1,-0.35,-0.000437063,-0.000189856
11-Dec-19,115.15,117.85,113.8,116.05,115.6019424,940982,4557,108779347,118565,12.6,4.05,0.9,0.014866638,0.006408976
12-Dec-19,117.15,117.15,113.9,115.1,115.1600475,664409,3670,76513372,71410,10.75,3.25,-2.05,-0.008186127,-0.003569821
13-Dec-19,115.9,117.6,115.1,116.05,116.2279694,826304,3269,96039636,86519,10.47,2.5,0.15,0.008253692,0.003569821
16-Dec-19,117.3,117.3,115.45,116,116.0830073,625981,2411,72665757,210078,33.56,1.85,-1.3,-0.000430849,-0.000187156
17-Dec-19,116,119.2,115.15,118.3,117.5166782,653546,3202,76802555,115139,17.62,4.05,2.3,0.019827586,0.008526755
18-Dec-19,118.6,118.6,115.8,116.5,116.6989231,508239,2262,59310944,53643,10.55,2.8,-2.1,-0.015215554,-0.006658819
19-Dec-19,116.7,117.4,114.9,115.25,116.1927357,437594,2002,50845244,70518,16.11,2.5,-1.45,-0.010729614,-0.004684991
20-Dec-19,115.65,117.25,115.45,116.6,116.6182407,511241,2470,59620026,65349,12.78,1.8,0.95,0.011713666,0.005057616
23-Dec-19,116.25,117.25,114.9,115.65,116.0571065,341292,1539,39609362,61111,17.91,2.35,-0.6,-0.008147513,-0.003552913
24-Dec-19,116.1,116.4,114.55,114.95,115.3419732,286423,1583,33036594,45176,15.77,1.85,-1.15,-0.006052745,-0.002636662
26-Dec-19,115.4,115.55,114,114.45,114.6903998,231140,1946,26509539,47273,20.45,1.55,-0.95,-0.004349717,-0.001893179
27-Dec-19,117.5,118.95,114.75,118.4,117.8149687,574692,3882,67707320,137589,23.94,4.2,0.9,0.034512888,0.014735905
30-Dec-19,118.5,120,117.15,118.75,118.4867278,268041,3253,31759301,61779,23.05,2.85,0.25,0.002956081,0.001281916
31-Dec-19,118,120,117.65,118.6,118.7700006,302866,2323,35971395,54801,18.09,2.35,0.6,-0.001263158,-0.000548929
1-Jan-20,118.9,119.5,117.45,118.05,118.3675041,241717,2216,28611438,35127,14.53,2.05,-0.85,-0.004637437,-0.002018698
2-Jan-20,118.25,122.2,118.1,120.95,120.8046824,767980,3586,92775580,151431,19.72,4.1,2.7,0.024565862,0.010539881
3-Jan-20,121.45,122.05,118,118.5,119.9976572,466534,1915,55982987,105385,22.59,4.05,-2.95,-0.020256304,-0.008887522
6-Jan-20,117,117.6,111.6,112.65,114.2574361,609157,3141,69600717,142897,23.46,6,-4.35,-0.049367089,-0.021987154
7-Jan-20,114.65,117,114,116.3,115.8411733,471281,3011,54593744,85292,18.1,3,1.65,0.032401243,0.013848519
8-Jan-20,113.95,120.65,112.75,120.15,117.389129,785855,4722,92250834,155465,19.78,7.9,6.2,0.033104041,0.01414406
9-Jan-20,121,124.25,120.6,123.15,123.0726399,708991,3861,87257394,166269,23.45,3.65,2.15,0.024968789,0.010710641
10-Jan-20,123.5,125.25,120.3,121.85,123.0363794,621259,3031,76437458,93079,14.98,4.95,-1.65,-0.010556232,-0.004608883
13-Jan-20,123.25,127,122.6,126.7,124.8117217,1004566,6325,125381612,168525,16.78,4.4,3.45,0.039803037,0.016951081
14-Jan-20,127.75,127.75,125.8,126.1,126.637489,554019,4246,70159575,114641,20.69,1.95,-1.65,-0.004735596,-0.002061528
